datetime,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad,DoY,Jam
2023-01-26 10:00:00,0.0,28.1,84.0,8.14,-0.28363327918216646,1007.56,0.0,0.8722097299319949,-0.8390715290764524
2023-01-26 11:00:00,0.0,30.6,77.02,8.11,-0.9601618634146094,1006.9,0.0,0.8722097299319949,0.004425697988050785
2023-01-26 12:00:00,0.0,30.8,72.5,9.17,0.6536664338884767,1006.2,0.0,0.8722097299319949,0.8438539587324921
2023-01-26 13:00:00,0.0,,,,,,,0.8722097299319949,0.9074467814501962
2023-01-26 14:00:00,0.0,32.7,62.76,7.97,-0.9887091356890289,1004.2,0.0,0.8722097299319949,0.1367372182078336
2023-01-26 15:00:00,0.0,31.6,68.94,7.77,-0.999999999545659,1003.54,0.0,0.8722097299319949,-0.7596879128588213
2023-01-26 16:00:00,0.0,31.2,68.68,8.47,-0.9601618634146094,1003.38,0.0,0.8722097299319949,-0.9576594803233847
2023-01-26 17:00:00,0.0,30.0,73.48,7.95,-0.999999999545659,1004.16,0.0,0.8722097299319949,-0.27516333805159693
2023-01-26 18:00:00,0.0,28.8,79.42,5.17,-0.004395553927897717,1005.0,0.0,0.8722097299319949,0.6603167082440802
2023-01-26 19:00:00,0.0,27.6,85.72,3.5,-0.999999999545659,1006.0,0.0,0.8722097299319949,0.9887046181866692
2023-01-26 20:00:00,0.0,26.8,87.96,3.07,0.6536664338884767,1006.8,0.0,0.8722097299319949,0.40808206181339196
2023-01-26 21:00:00,0.0,26.3,91.0,1.88,-0.5402769400239504,1007.38,0.0,0.8722097299319949,-0.5477292602242684
2023-01-26 22:00:00,0.0,26.1,91.0,1.52,-0.999999999545659,1007.7,0.0,0.8722097299319949,-0.9999608263946371
2023-01-26 23:00:00,0.0,26.0,92.08,0.99,-0.9601618634146094,1007.5,0.0,0.8722097299319949,-0.5328330203333975
2023-01-27 00:00:00,0.0,25.6,92.3,1.28,1.0,1006.78,0.0,0.0733346776137231,1.0
2023-01-27 01:00:00,0.0,24.7,94.92,0.8,0.1367372182078336,1006.2,0.0,0.0733346776137231,0.5403023058681398
2023-01-27 02:00:00,0.0,24.5,94.92,1.52,1.0,1005.76,0.0,0.0733346776137231,-0.4161468365471424
2023-01-27 03:00:00,0.0,24.4,94.92,1.63,1.0,1005.4,0.0,0.0733346776137231,-0.9899924966004454
2023-01-27 04:00:00,0.0,23.94,94.92,1.78,1.0,1005.48,0.0,0.0733346776137231,-0.6536436208636119
2023-01-27 05:00:00,0.0,23.5,94.92,1.14,-0.540327671221366,1006.06,0.0,0.0733346776137231,0.28366218546322625
2023-01-27 06:00:00,0.0,23.4,94.92,1.26,1.0,1006.62,0.0,0.0733346776137231,0.960170286650366
2023-01-27 07:00:00,0.0,24.2,94.92,2.0,1.0,1007.42,0.0,0.0733346776137231,0.7539022543433046
2023-01-27 08:00:00,0.0,25.5,94.92,3.58,0.7596683100072248,1008.0,0.0,0.0733346776137231,-0.14550003380861354
2023-01-27 09:00:00,0.0,27.4,88.78,5.74,0.9576681585475916,1008.02,0.0,0.0733346776137231,-0.9111302618846769
2023-01-27 10:00:00,0.0,28.8,82.3,7.0,-0.9887091356890289,1007.32,0.0,0.0733346776137231,-0.8390715290764524
2023-01-27 11:00:00,0.0,29.1,79.8,9.3,-0.9887091356890289,1006.3,0.0,0.0733346776137231,0.004425697988050785
2023-01-27 12:00:00,0.0,30.2,77.52,8.47,0.9625976995964054,1005.24,0.0,0.0733346776137231,0.8438539587324921
2023-01-27 13:00:00,0.0,29.7,77.28,8.86,-0.7539220584369601,1004.18,0.0,0.0733346776137231,0.9074467814501962
2023-01-27 14:00:00,0.0,29.86,76.94,7.42,0.5328585288581931,1003.38,0.0,0.0733346776137231,0.1367372182078336
2023-01-27 15:00:00,0.0,29.6,80.48,8.68,-0.9601618634146094,1002.76,0.0,0.0733346776137231,-0.7596879128588213
2023-01-27 16:00:00,0.0,29.4,81.08,6.55,-0.13676707936387883,1003.0,0.0,0.0733346776137231,-0.9576594803233847
2023-01-27 17:00:00,0.0,28.9,84.48,2.7,-0.17168764515577298,1003.18,0.0,0.0733346776137231,-0.27516333805159693
2023-01-27 18:00:00,0.0,28.1,85.58,4.2,0.9899882421792622,1003.68,0.0,0.0733346776137231,0.6603167082440802
2023-01-27 19:00:00,0.0,26.8,87.6,3.72,-0.999999999545659,1004.6,0.0,0.0733346776137231,0.9887046181866692
2023-01-27 20:00:00,0.0,25.8,94.92,0.86,-0.540327671221366,1005.2,0.0,0.0733346776137231,0.40808206181339196
2023-01-27 21:00:00,0.0,25.4,94.92,0.46,1.0,1005.62,0.0,0.0733346776137231,-0.5477292602242684
2023-01-27 22:00:00,0.0,25.1,94.92,1.02,1.0,1005.9,0.0,0.0733346776137231,-0.9999608263946371
2023-01-27 23:00:00,0.0,25.14,94.92,1.57,1.0,1005.78,0.0,0.0733346776137231,-0.5328330203333975
2023-01-28 00:00:00,0.0,25.1,94.92,2.19,-0.9899924966004454,1005.32,0.0,-0.791280769568574,1.0
2023-01-28 01:00:00,0.0,24.9,94.92,1.77,1.0,1004.5,0.0,-0.791280769568574,0.5403023058681398
2023-01-28 02:00:00,0.6,24.6,94.92,1.67,0.4161194261751267,1004.24,0.0,-0.791280769568574,-0.4161468365471424
2023-01-28 03:00:00,0.0,24.54,94.92,0.85,1.0,1003.88,0.0,-0.791280769568574,-0.9899924966004454
2023-01-28 04:00:00,7.6,24.1,94.92,3.29,-0.540327671221366,1004.32,0.0,-0.791280769568574,-0.6536436208636119
2023-01-28 05:00:00,7.8,23.4,94.92,4.18,0.9899882421792622,1004.42,0.0,-0.791280769568574,0.28366218546322625
2023-01-28 06:00:00,0.4,23.46,94.92,2.51,-0.999999999545659,1004.5,0.0,-0.791280769568574,0.960170286650366
2023-01-28 07:00:00,1.0,23.6,94.92,2.59,0.9899967501220404,1005.56,0.0,-0.791280769568574,0.7539022543433046
2023-01-28 08:00:00,0.2,24.4,94.92,3.06,-0.9601618634146094,1006.26,0.0,-0.791280769568574,-0.14550003380861354
2023-01-28 09:00:00,0.0,25.5,94.92,3.15,-0.9601618634146094,1006.58,0.0,-0.791280769568574,-0.9111302618846769
2023-01-28 10:00:00,0.0,,,,,,,-0.791280769568574,-0.8390715290764524
2023-01-28 11:00:00,0.0,27.9,86.88,4.23,0.5477040395322043,1005.74,0.0,-0.791280769568574,0.004425697988050785
2023-01-28 12:00:00,0.0,28.6,82.7,5.13,-0.8438377837054513,1004.86,0.0,-0.791280769568574,0.8438539587324921
2023-01-28 13:00:00,0.0,29.3,78.2,6.25,0.9625976995964054,1003.9,0.0,-0.791280769568574,0.9074467814501962
2023-01-28 14:00:00,0.0,29.04,83.38,6.5,-0.28363327918216646,1002.88,0.0,-0.791280769568574,0.1367372182078336
2023-01-28 15:00:00,0.0,29.5,79.42,6.37,0.9899882421792622,1002.26,0.0,-0.791280769568574,-0.7596879128588213
2023-01-28 16:00:00,0.0,29.76,78.06,5.77,-0.5402769400239504,1002.0,0.0,-0.791280769568574,-0.9576594803233847
2023-01-28 17:00:00,0.0,29.26,81.34,4.76,-0.7539220584369601,1002.4,0.0,-0.791280769568574,-0.27516333805159693
2023-01-28 18:00:00,0.0,28.0,92.54,3.08,1.0,1003.24,0.0,-0.791280769568574,0.6603167082440802
2023-01-28 19:00:00,0.0,26.84,94.92,1.86,-0.7596879128588213,1004.54,0.0,-0.791280769568574,0.9887046181866692
2023-01-28 20:00:00,0.0,25.82,94.92,0.63,1.0,1005.2,0.0,-0.791280769568574,0.40808206181339196
2023-01-28 21:00:00,0.0,26.06,94.92,0.83,1.0,1005.9,0.0,-0.791280769568574,-0.5477292602242684
2023-01-28 22:00:00,0.0,25.8,94.92,0.37,1.0,1005.84,0.0,-0.791280769568574,-0.9999608263946371
2023-01-28 23:00:00,0.0,25.66,94.92,1.12,-0.5984600690578581,1005.9,0.0,-0.791280769568574,-0.5328330203333975
2023-01-29 00:00:00,0.2,25.2,94.92,1.77,-0.9775269404025313,1005.42,0.0,-0.9465577164338858,1.0
2023-01-29 01:00:00,1.4,23.6,94.92,6.52,0.4161194261751267,1005.2,0.0,-0.9465577164338858,0.5403023058681398
2023-01-29 02:00:00,0.4,23.4,94.92,2.93,-0.9601618634146094,1004.62,0.0,-0.9465577164338858,-0.4161468365471424
2023-01-29 03:00:00,0.4,23.4,94.92,3.32,0.6536664338884767,1004.42,0.0,-0.9465577164338858,-0.9899924966004454
2023-01-29 04:00:00,0.0,23.5,94.92,2.24,0.911117838425468,1004.58,0.0,-0.9465577164338858,-0.6536436208636119
2023-01-29 05:00:00,0.2,23.6,94.92,3.04,-0.999999999545659,1004.88,0.0,-0.9465577164338858,0.28366218546322625
2023-01-29 06:00:00,0.0,23.6,94.92,2.94,-0.9601618634146094,1005.5,0.0,-0.9465577164338858,0.960170286650366
2023-01-29 07:00:00,0.0,23.72,94.92,2.57,-0.7539220584369601,1006.46,0.0,-0.9465577164338858,0.7539022543433046
2023-01-29 08:00:00,0.0,24.3,94.92,2.3,0.5328585288581931,1007.18,0.0,-0.9465577164338858,-0.14550003380861354
2023-01-29 09:00:00,0.0,26.1,93.38,3.2,0.12799358610147818,1007.14,0.0,-0.9465577164338858,-0.9111302618846769
2023-01-29 10:00:00,0.0,27.2,87.96,6.91,-0.424151709070136,1007.3,0.0,-0.9465577164338858,-0.8390715290764524
2023-01-29 11:00:00,0.0,27.8,84.02,7.79,0.5477040395322043,1007.06,0.0,-0.9465577164338858,0.004425697988050785
2023-01-29 12:00:00,0.0,30.2,75.72,10.03,-0.8438377837054513,1006.22,0.0,-0.9465577164338858,0.8438539587324921
2023-01-29 13:00:00,0.0,29.8,75.52,11.33,0.7596683100072248,1005.26,0.0,-0.9465577164338858,0.9074467814501962
2023-01-29 14:00:00,0.0,30.2,74.64,8.94,-0.8438377837054513,1004.5,0.0,-0.9465577164338858,0.1367372182078336
2023-01-29 15:00:00,0.0,30.3,76.38,8.13,0.7596683100072248,1003.8,0.0,-0.9465577164338858,-0.7596879128588213
2023-01-29 16:00:00,0.0,29.88,76.8,7.2,-0.9601618634146094,1003.7,0.0,-0.9465577164338858,-0.9576594803233847
2023-01-29 17:00:00,0.0,28.8,78.72,6.94,0.14547021017792156,1004.14,0.0,-0.9465577164338858,-0.27516333805159693
2023-01-29 18:00:00,0.0,27.8,84.94,4.33,0.9999610927573088,1005.54,0.0,-0.9465577164338858,0.6603167082440802
2023-01-29 19:00:00,0.0,26.4,92.1,2.52,0.911117838425468,1006.2,0.0,-0.9465577164338858,0.9887046181866692
2023-01-29 20:00:00,0.0,25.9,93.92,1.83,0.911117838425468,1007.16,0.0,-0.9465577164338858,0.40808206181339196
2023-01-29 21:00:00,0.0,25.3,94.92,2.01,0.9576681585475916,1007.56,0.0,-0.9465577164338858,-0.5477292602242684
2023-01-29 22:00:00,0.0,24.9,94.92,1.2,1.0,1008.16,0.0,-0.9465577164338858,-0.9999608263946371
2023-01-29 23:00:00,0.0,24.6,94.92,1.58,-0.907459446701534,1007.9,0.0,-0.9465577164338858,-0.5328330203333975
2023-01-30 00:00:00,0.0,24.4,94.92,1.62,-0.004395553927897717,1007.5,0.0,-0.25329915370408485,1.0
2023-01-30 01:00:00,0.0,24.0,94.92,1.57,1.0,1006.8,0.0,-0.25329915370408485,0.5403023058681398
2023-01-30 02:00:00,0.0,23.9,94.92,1.02,1.0,1006.36,0.0,-0.25329915370408485,-0.4161468365471424
2023-01-30 03:00:00,0.0,23.8,94.92,1.13,1.0,1006.1,0.0,-0.25329915370408485,-0.9899924966004454
2023-01-30 04:00:00,0.0,23.8,94.92,2.0,1.0,1006.1,0.0,-0.25329915370408485,-0.6536436208636119
2023-01-30 05:00:00,0.0,23.8,94.92,1.77,-0.7539220584369601,1006.8,0.0,-0.25329915370408485,0.28366218546322625
2023-01-30 06:00:00,0.0,23.8,94.92,3.01,-0.9601618634146094,1007.9,0.0,-0.25329915370408485,0.960170286650366
2023-01-30 07:00:00,0.0,24.4,94.92,3.42,0.4161194261751267,1008.7,0.0,-0.25329915370408485,0.7539022543433046
2023-01-30 08:00:00,0.0,26.8,88.74,4.37,-0.28363327918216646,1009.18,0.0,-0.25329915370408485,-0.14550003380861354
2023-01-30 09:00:00,0.0,28.3,82.82,6.48,0.2751923186322931,1009.28,0.0,-0.25329915370408485,-0.9111302618846769
2023-01-30 10:00:00,0.0,29.7,78.88,6.79,-0.8342399825282196,1009.2,0.0,-0.25329915370408485,-0.8390715290764524
2023-01-30 11:00:00,0.0,29.4,78.44,7.07,-0.907459446701534,1008.3,0.0,-0.25329915370408485,0.004425697988050785
2023-01-30 12:00:00,0.0,30.1,75.0,7.18,0.2751923186322931,1007.22,0.0,-0.25329915370408485,0.8438539587324921
2023-01-30 13:00:00,0.0,32.16,67.86,8.27,-0.8342399825282196,1006.36,0.0,-0.25329915370408485,0.9074467814501962
2023-01-30 14:00:00,0.0,32.0,67.9,8.61,0.8390879278598296,1005.44,0.0,-0.25329915370408485,0.1367372182078336
2023-01-30 15:00:00,0.0,31.4,69.1,8.32,0.8390879278598296,1005.0,0.0,-0.25329915370408485,-0.7596879128588213
2023-01-30 16:00:00,0.0,30.44,72.36,4.74,-0.424151709070136,1004.5,0.0,-0.25329915370408485,-0.9576594803233847
2023-01-30 17:00:00,0.0,30.0,76.12,3.87,-0.424151709070136,1004.74,0.0,-0.25329915370408485,-0.27516333805159693
2023-01-30 18:00:00,0.0,29.0,81.04,2.84,0.7596683100072248,1005.78,0.0,-0.25329915370408485,0.6603167082440802
2023-01-30 19:00:00,0.0,27.14,92.8,0.94,-0.5402769400239504,1006.5,0.0,-0.25329915370408485,0.9887046181866692
2023-01-30 20:00:00,0.0,26.1,94.92,1.07,1.0,1007.42,0.0,-0.25329915370408485,0.40808206181339196
2023-01-30 21:00:00,0.0,25.7,94.92,1.36,1.0,1008.22,0.0,-0.25329915370408485,-0.5477292602242684
2023-01-30 22:00:00,0.0,26.4,94.3,3.68,1.0,1008.64,0.0,-0.25329915370408485,-0.9999608263946371
2023-01-30 23:00:00,0.0,24.9,94.92,2.22,1.0,1008.5,0.0,-0.25329915370408485,-0.5328330203333975
2023-01-31 00:00:00,0.0,24.64,94.92,2.18,0.4161194261751267,1008.02,0.0,0.6670277882029079,1.0
2023-01-31 01:00:00,0.0,24.28,94.92,2.31,0.4161194261751267,1007.1,0.0,0.6670277882029079,0.5403023058681398
2023-01-31 02:00:00,0.0,23.9,94.92,1.21,0.8390879278598296,1006.58,0.0,0.6670277882029079,-0.4161468365471424
2023-01-31 03:00:00,0.0,23.8,94.92,1.4,-0.5402769400239504,1006.3,0.0,0.6670277882029079,-0.9899924966004454
2023-01-31 04:00:00,0.0,23.8,94.92,1.76,0.9999610927573088,1006.24,0.0,0.6670277882029079,-0.6536436208636119
2023-01-31 05:00:00,0.0,24.0,94.92,1.66,-0.9601618634146094,1006.5,0.0,0.6670277882029079,0.28366218546322625
2023-01-31 06:00:00,0.0,24.0,94.92,1.75,-0.660294069919136,1006.9,0.0,0.6670277882029079,0.960170286650366
2023-01-31 07:00:00,0.0,24.5,94.92,2.06,-0.8438377837054513,1007.8,0.0,0.6670277882029079,0.7539022543433046
2023-01-31 08:00:00,0.0,25.1,94.92,2.54,0.5477040395322043,1008.72,0.0,0.6670277882029079,-0.14550003380861354
2023-01-31 09:00:00,0.0,26.3,92.42,3.39,0.8293266768209027,1008.84,0.0,0.6670277882029079,-0.9111302618846769
2023-01-31 10:00:00,0.0,27.0,88.98,6.2,0.9576681585475916,1008.7,0.0,0.6670277882029079,-0.8390715290764524
2023-01-31 11:00:00,0.0,28.96,80.98,7.61,-0.28363327918216646,1008.34,0.0,0.6670277882029079,0.004425697988050785
2023-01-31 12:00:00,0.0,30.1,76.9,8.82,-0.424151709070136,1007.42,0.0,0.6670277882029079,0.8438539587324921
2023-01-31 13:00:00,0.0,31.8,71.84,8.67,0.14547021017792156,1006.22,0.0,0.6670277882029079,0.9074467814501962
2023-01-31 14:00:00,0.0,32.2,70.34,9.15,0.4161194261751267,1004.94,0.0,0.6670277882029079,0.1367372182078336
2023-01-31 15:00:00,0.0,31.5,72.48,9.54,0.9899882421792622,1004.38,0.0,0.6670277882029079,-0.7596879128588213
2023-01-31 16:00:00,0.0,30.8,72.52,7.57,-0.13676707936387883,1003.86,0.0,0.6670277882029079,-0.9576594803233847
2023-01-31 17:00:00,0.0,30.12,75.72,7.73,0.7596683100072248,1003.98,0.0,0.6670277882029079,-0.27516333805159693
2023-01-31 18:00:00,0.0,28.8,81.84,5.62,0.911117838425468,1004.92,0.0,0.6670277882029079,0.6603167082440802
2023-01-31 19:00:00,0.0,27.1,91.3,1.78,-0.7539220584369601,1005.84,0.0,0.6670277882029079,0.9887046181866692
2023-01-31 20:00:00,0.0,26.5,94.92,2.08,1.0,1006.74,0.0,0.6670277882029079,0.40808206181339196
2023-01-31 21:00:00,1.0,25.9,94.92,3.06,1.0,1007.32,0.0,0.6670277882029079,-0.5477292602242684
2023-01-31 22:00:00,0.0,25.4,94.92,1.25,1.0,1007.7,0.0,0.6670277882029079,-0.9999608263946371
2023-01-31 23:00:00,0.0,25.44,94.92,1.51,1.0,1007.76,0.0,0.6670277882029079,-0.5328330203333975
2023-02-01 00:00:00,0.2,25.3,94.92,1.5,-0.40810958177221934,1007.3,0.0,0.9894020069423979,1.0
2023-02-01 01:00:00,0.0,24.7,94.92,1.88,0.911117838425468,1006.56,0.0,0.9894020069423979,0.5403023058681398
2023-02-01 02:00:00,0.0,24.3,94.92,2.26,-0.5402769400239504,1005.9,0.0,0.9894020069423979,-0.4161468365471424
2023-02-01 03:00:00,0.0,,,,,,,0.9894020069423979,-0.9899924966004454
2023-02-01 04:00:00,0.0,24.04,94.92,2.85,1.0,1005.38,0.0,0.9894020069423979,-0.6536436208636119
2023-02-01 05:00:00,0.0,23.9,94.92,2.64,-0.7539220584369601,1006.14,0.0,0.9894020069423979,0.28366218546322625
2023-02-01 06:00:00,0.0,23.86,94.92,2.15,0.9899882421792622,1006.42,0.0,0.9894020069423979,0.960170286650366
2023-02-01 07:00:00,0.0,24.26,94.92,3.07,-0.5402769400239504,1007.3,0.0,0.9894020069423979,0.7539022543433046
2023-02-01 08:00:00,0.0,25.3,94.92,3.23,-0.13676707936387883,1008.02,0.0,0.9894020069423979,-0.14550003380861354
2023-02-01 09:00:00,0.0,26.4,93.62,4.1,0.7596683100072248,1008.3,0.0,0.9894020069423979,-0.9111302618846769
2023-02-01 10:00:00,0.0,28.0,87.2,6.39,0.14547021017792156,1007.7,0.0,0.9894020069423979,-0.8390715290764524
2023-02-01 11:00:00,0.0,28.9,82.1,6.72,-0.424151709070136,1006.78,0.0,0.9894020069423979,0.004425697988050785
2023-02-01 12:00:00,0.0,30.42,76.9,7.61,-0.9887091356890289,1005.82,0.0,0.9894020069423979,0.8438539587324921
2023-02-01 13:00:00,0.0,31.26,73.4,7.7,-0.40810958177221934,1005.24,0.0,0.9894020069423979,0.9074467814501962
2023-02-01 14:00:00,0.0,32.3,68.88,9.46,-0.6469423088661069,1004.38,0.0,0.9894020069423979,0.1367372182078336
2023-02-01 15:00:00,0.0,31.5,71.84,9.41,-0.28363327918216646,1003.6,0.0,0.9894020069423979,-0.7596879128588213
2023-02-01 16:00:00,0.0,,,,,,,0.9894020069423979,-0.9576594803233847
2023-02-01 17:00:00,0.0,29.7,79.54,7.33,-0.5402769400239504,1003.88,0.0,0.9894020069423979,-0.27516333805159693
2023-02-01 18:00:00,0.0,28.7,85.34,4.87,1.0,1004.5,0.0,0.9894020069423979,0.6603167082440802
2023-02-01 19:00:00,0.0,27.7,92.62,2.89,1.0,1005.58,0.0,0.9894020069423979,0.9887046181866692
2023-02-01 20:00:00,0.0,26.96,94.92,2.22,1.0,1006.2,0.0,0.9894020069423979,0.40808206181339196
2023-02-01 21:00:00,0.0,26.3,94.92,1.54,1.0,1006.9,0.0,0.9894020069423979,-0.5477292602242684
2023-02-01 22:00:00,0.0,26.1,94.92,1.31,1.0,1007.36,0.0,0.9894020069423979,-0.9999608263946371
2023-02-01 23:00:00,0.0,26.0,94.92,0.37,-0.5984600690578581,1007.6,0.0,0.9894020069423979,-0.5328330203333975
2023-02-02 00:00:00,0.0,25.94,94.92,1.28,1.0,1007.46,0.0,0.4248332304694752,1.0
2023-02-02 01:00:00,0.0,25.76,94.92,1.52,1.0,1007.08,0.0,0.4248332304694752,0.5403023058681398
2023-02-02 02:00:00,0.0,25.7,94.92,2.31,1.0,1006.3,0.0,0.4248332304694752,-0.4161468365471424
2023-02-02 03:00:00,0.0,25.2,94.92,3.06,1.0,1005.94,0.0,0.4248332304694752,-0.9899924966004454
2023-02-02 04:00:00,,,,,,,,0.4248332304694752,-0.6536436208636119
2023-02-02 05:00:00,0.0,24.7,94.92,1.25,1.0,1006.38,0.0,0.4248332304694752,0.28366218546322625
2023-02-02 06:00:00,0.2,24.7,94.92,2.12,1.0,1006.96,0.0,0.4248332304694752,0.960170286650366
2023-02-02 07:00:00,0.2,25.04,94.92,2.64,1.0,1007.4,0.0,0.4248332304694752,0.7539022543433046
2023-02-02 08:00:00,0.0,26.9,94.92,4.94,-0.999999999545659,1008.2,0.0,0.4248332304694752,-0.14550003380861354
2023-02-02 09:00:00,0.0,28.0,92.2,8.1,-0.28363327918216646,1008.42,0.0,0.4248332304694752,-0.9111302618846769
2023-02-02 10:00:00,0.0,28.7,86.82,6.29,0.911117838425468,1007.8,0.0,0.4248332304694752,-0.8390715290764524
2023-02-02 11:00:00,0.0,30.8,80.1,8.62,0.4161194261751267,1007.26,0.0,0.4248332304694752,0.004425697988050785
2023-02-02 12:00:00,1.4,27.8,90.04,7.68,-0.9601618634146094,1007.0,0.0,0.4248332304694752,0.8438539587324921
2023-02-02 13:00:00,0.4,26.2,94.92,6.29,1.0,1006.04,0.0,0.4248332304694752,0.9074467814501962
2023-02-02 14:00:00,0.0,28.8,90.04,3.78,-0.004395553927897717,1004.8,0.0,0.4248332304694752,0.1367372182078336
2023-02-02 15:00:00,0.0,30.06,82.56,8.7,0.4161194261751267,1003.88,0.0,0.4248332304694752,-0.7596879128588213
2023-02-02 16:00:00,0.0,30.2,80.84,9.07,1.0,1003.18,0.0,0.4248332304694752,-0.9576594803233847
2023-02-02 17:00:00,0.0,29.4,84.84,8.48,1.0,1004.42,0.0,0.4248332304694752,-0.27516333805159693
2023-02-02 18:00:00,0.0,27.9,94.3,4.29,0.1367372182078336,1004.7,0.0,0.4248332304694752,0.6603167082440802
2023-02-02 19:00:00,0.0,26.4,94.92,1.82,-0.9626058663135666,1006.02,0.0,0.4248332304694752,0.9887046181866692
2023-02-02 20:00:00,0.0,26.0,94.92,2.19,0.004425697988050785,1007.12,0.0,0.4248332304694752,0.40808206181339196
2023-02-02 21:00:00,17.4,23.8,94.92,4.07,1.0,1007.7,0.0,0.4248332304694752,-0.5477292602242684
2023-02-02 22:00:00,0.4,23.56,94.92,3.61,1.0,1008.62,0.0,0.4248332304694752,-0.9999608263946371
2023-02-02 23:00:00,0.2,23.5,94.92,3.15,1.0,1008.84,0.0,0.4248332304694752,-0.5328330203333975
2023-02-03 00:00:00,1.2,23.3,94.92,4.2,0.5403023058681398,1008.24,0.0,-0.5205745328403721,1.0
2023-02-03 01:00:00,2.0,23.2,94.92,2.92,0.5403023058681398,1007.3,0.0,-0.5205745328403721,0.5403023058681398
2023-02-03 02:00:00,0.8,23.4,94.92,1.56,1.0,1007.3,0.0,-0.5205745328403721,-0.4161468365471424
2023-02-03 03:00:00,0.4,23.4,94.92,0.94,1.0,1006.88,0.0,-0.5205745328403721,-0.9899924966004454
2023-02-03 04:00:00,0.0,23.3,94.92,0.97,-0.21513470736462095,1006.2,0.0,-0.5205745328403721,-0.6536436208636119
2023-02-03 05:00:00,0.2,23.4,94.92,1.32,1.0,1006.5,0.0,-0.5205745328403721,0.28366218546322625
2023-02-03 06:00:00,0.0,23.4,94.92,2.48,1.0,1006.92,0.0,-0.5205745328403721,0.960170286650366
2023-02-03 07:00:00,0.0,23.5,94.92,3.95,1.0,1008.0,0.0,-0.5205745328403721,0.7539022543433046
2023-02-03 08:00:00,0.0,23.8,94.92,3.48,0.5403023058681398,1008.2,0.0,-0.5205745328403721,-0.14550003380861354
2023-02-03 09:00:00,0.0,24.2,94.92,2.86,0.960170286650366,1008.58,0.0,-0.5205745328403721,-0.9111302618846769
2023-02-03 10:00:00,0.0,26.3,94.92,1.89,1.0,1008.5,0.0,-0.5205745328403721,-0.8390715290764524
2023-02-03 11:00:00,0.0,27.6,93.6,4.34,-0.999999999545659,1007.98,0.0,-0.5205745328403721,0.004425697988050785
2023-02-03 12:00:00,0.0,29.14,85.86,6.86,1.0,1006.98,0.0,-0.5205745328403721,0.8438539587324921
2023-02-03 13:00:00,0.0,30.2,81.28,5.19,1.0,1005.7,0.0,-0.5205745328403721,0.9074467814501962
2023-02-03 14:00:00,0.0,30.5,77.66,5.38,1.0,1004.5,0.0,-0.5205745328403721,0.1367372182078336
2023-02-03 15:00:00,0.0,32.5,71.24,5.45,1.0,1003.66,0.0,-0.5205745328403721,-0.7596879128588213
2023-02-03 16:00:00,0.0,,,,,,,-0.5205745328403721,-0.9576594803233847
2023-02-03 17:00:00,0.0,30.5,79.12,3.31,-0.4161468365471424,1003.34,0.0,-0.5205745328403721,-0.27516333805159693
2023-02-03 18:00:00,0.0,29.18,87.6,2.71,-0.6401443394691997,1004.18,0.0,-0.5205745328403721,0.6603167082440802
2023-02-03 19:00:00,0.0,27.9,93.42,4.12,0.9887046181866692,1004.68,0.0,-0.5205745328403721,0.9887046181866692
2023-02-03 20:00:00,0.0,27.0,94.92,5.39,1.0,1005.2,0.0,-0.5205745328403721,0.40808206181339196
2023-02-03 21:00:00,0.0,26.0,94.92,6.76,1.0,1006.94,0.0,-0.5205745328403721,-0.5477292602242684
2023-02-03 22:00:00,0.2,25.2,94.92,3.79,1.0,1007.4,0.0,-0.5205745328403721,-0.9999608263946371
2023-02-03 23:00:00,0.0,23.8,94.92,3.74,1.0,1007.1,0.0,-0.5205745328403721,-0.5328330203333975
2023-02-04 00:00:00,0.4,23.6,94.92,2.62,1.0,1007.4,0.0,-0.9993166413921284,1.0
2023-02-04 01:00:00,0.2,23.5,94.92,1.68,0.7596683100072248,1007.1,0.0,-0.9993166413921284,0.5403023058681398
2023-02-04 02:00:00,0.2,23.34,94.92,1.73,0.9899882421792622,1006.3,0.0,-0.9993166413921284,-0.4161468365471424
2023-02-04 03:00:00,0.0,23.3,94.92,1.56,-0.5984600690578581,1005.6,0.0,-0.9993166413921284,-0.9899924966004454
2023-02-04 04:00:00,0.0,23.5,94.92,0.84,1.0,1005.48,0.0,-0.9993166413921284,-0.6536436208636119
2023-02-04 05:00:00,0.0,23.4,94.92,1.66,1.0,1005.28,0.0,-0.9993166413921284,0.28366218546322625
2023-02-04 06:00:00,0.0,23.4,94.92,0.75,-0.6536436208636119,1005.7,0.0,-0.9993166413921284,0.960170286650366
2023-02-04 07:00:00,0.0,23.8,94.92,1.27,-0.7596879128588213,1006.4,0.0,-0.9993166413921284,0.7539022543433046
2023-02-04 08:00:00,0.2,25.1,94.92,1.22,1.0,1007.3,0.0,-0.9993166413921284,-0.14550003380861354
2023-02-04 09:00:00,0.0,27.3,93.3,1.48,0.7984961861625556,1007.58,0.0,-0.9993166413921284,-0.9111302618846769
2023-02-04 10:00:00,0.0,28.7,86.7,5.64,0.14547021017792156,1007.3,0.0,-0.9993166413921284,-0.8390715290764524
2023-02-04 11:00:00,0.0,29.62,82.86,8.02,0.9899967501220404,1006.66,0.0,-0.9993166413921284,0.004425697988050785
