,datetime,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad
359,6/15/2023 23:00,0.00,24.50,81.80,0.33,86,1010.5,0
360,6/16/2023 0:00,0.00,24.50,82.00,0.17,37,1010.2,0
361,6/16/2023 1:00,0.00,24.60,82.00,0.27,116,1009.42,0
362,6/16/2023 2:00,0.00,24.50,82.30,0.29,270,1008.92,0
363,6/16/2023 3:00,0.00,24.40,82.40,0.43,211,1008.78,0
364,6/16/2023 4:00,0.00,24.40,82.50,0.24,180,1008.9,0
365,6/16/2023 5:00,0.00,24.30,82.60,0.47,147,1008.82,0
366,6/16/2023 6:00,0.00,24.24,83.00,0.31,101,1009.44,2.5
367,6/16/2023 7:00,0.00,24.50,83.30,0.86,97,1009.82,0.35
368,6/16/2023 8:00,0.00,25.20,83.40,1.33,67,1010.92,1.56
369,6/16/2023 9:00,0.00,26.66,85.26,1.75,14,1011.1,2.73
370,6/16/2023 10:00,0.00,28.44,93.32,2.28,19,1011,1.36
371,6/16/2023 11:00,0.00,29.18,89.48,2.73,15,1010.7,2.29
372,6/16/2023 12:00,20.40,22.50,86.84,5.56,178,1011.16,2.31
373,6/16/2023 13:00,5.40,22.80,84.90,1.96,170,1009.32,0.8
374,6/16/2023 14:00,2.20,23.14,82.80,1.41,195,1008.78,0.06
375,6/16/2023 15:00,0.60,23.10,84.30,2.77,352,1007.72,0.06
376,6/16/2023 16:00,0.20,23.60,84.30,3.30,355,1007.66,0
377,6/16/2023 17:00,0.00,23.60,84.12,3.38,348,1007.4,0
378,6/16/2023 18:00,0.00,23.30,86.20,0.89,15,1007.9,0
379,6/16/2023 19:00,0.00,23.00,87.68,0.41,26,1008.3,0
380,6/16/2023 20:00,0.00,22.80,85.60,0.82,165,1009,0
381,6/16/2023 21:00,0.00,22.40,83.90,0.21,32,1009.38,0
382,6/16/2023 22:00,0.00,22.50,83.36,0.32,135,1009.88,0
383,6/16/2023 23:00,0.00,22.40,83.40,0.39,96,1009.86,0
384,6/17/2023 0:00,0.00,22.40,83.70,0.37,17,1009.98,0
385,6/17/2023 1:00,0.00,22.40,84.00,0.00,17,1009.22,0
386,6/17/2023 2:00,0.00,22.30,84.30,0.14,195,1009.06,0
387,6/17/2023 3:00,0.00,22.20,84.54,0.14,189,1008.68,0
388,6/17/2023 4:00,0.00,22.00,84.90,0.22,65,1008.6,0
389,6/17/2023 5:00,0.00,21.80,85.30,0.06,147,1009.08,0
390,6/17/2023 6:00,0.00,21.80,85.50,0.07,189,1009.4,2.3
391,6/17/2023 7:00,0.00,22.80,86.04,0.17,189,1009.8,0.19
392,6/17/2023 8:00,0.00,24.10,88.26,0.94,180,1010.8,2.62
393,6/17/2023 9:00,0.00,26.40,85.50,0.65,172,1011,2.66
394,6/17/2023 10:00,0.00,28.90,94.92,0.93,6,1010.9,6.02
395,6/17/2023 11:00,0.00,31.50,88.50,1.10,19,1010.28,3.46
396,6/17/2023 12:00,0.00,30.60,78.36,1.42,20,1009.3,3.16
397,6/17/2023 13:00,0.00,30.80,79.36,1.90,,,2.74
398,6/17/2023 14:00,0.00,30.80,79.36,2.37,11,1007.12,1.6
399,6/17/2023 15:00,0.00,34.90,80.36,1.32,8,1006.7,0.84
400,6/17/2023 16:00,0.00,31.26,66.52,1.96,227,1006.5,0.13
401,6/17/2023 17:00,0.00,32.20,77.62,1.84,353,1006.86,0
402,6/17/2023 18:00,0.00,28.77,75.43,1.91,10,1007.4,0
403,6/17/2023 19:00,0.00,26.90,75.10,1.99,18,1008.38,0
404,6/17/2023 20:00,0.00,26.90,75.10,2.06,351,1009.2,0
405,6/17/2023 21:00,0.00,25.70,92.70,0.31,318,1009.7,0
406,6/17/2023 22:00,0.00,25.38,89.80,0.24,350,1009.94,0
407,6/17/2023 23:00,0.00,24.80,85.70,0.13,41,1009.88,0
408,6/18/2023 0:00,0.00,23.17,83.89,1.39,48,1010,0
409,6/18/2023 1:00,0.00,24.20,84.10,0.33,,,0
410,6/18/2023 2:00,0.00,24.20,84.10,0.29,162,1009.02,0
411,6/18/2023 3:00,0.00,23.94,82.90,0.19,328,1009.02,0
412,6/18/2023 4:00,0.00,23.82,83.10,0.20,15,1008.66,0
413,6/18/2023 5:00,0.00,23.84,83.50,0.41,14,1009,0
414,6/18/2023 6:00,0.00,25.50,83.55,0.54,9,1009.26,0.7
415,6/18/2023 7:00,0.00,26.70,83.80,0.67,22,1009.78,1.41
416,6/18/2023 8:00,0.00,26.70,83.80,0.80,41,1010.14,1.3
417,6/18/2023 9:00,0.00,29.10,90.48,0.79,110,1010.5,1.55
418,6/18/2023 10:00,0.00,29.80,91.50,1.21,17,1010.5,2.62
419,6/18/2023 11:00,0.00,30.40,87.04,1.10,22,1009.78,5.46
420,6/18/2023 12:00,0.00,34.56,86.88,1.28,164,1008.7,9.24
421,6/18/2023 13:00,0.00,34.56,86.88,1.45,352,1007.44,4.76
422,6/18/2023 14:00,0.00,33.20,68.96,1.27,13,1006.3,0.26
423,6/18/2023 15:00,0.00,32.40,73.50,1.64,17,1005.92,3.21
424,6/18/2023 16:00,0.00,32.30,76.16,1.43,14,1006.02,0
425,6/18/2023 17:00,0.20,28.10,75.82,3.01,262,1006.5,0
426,6/18/2023 18:00,0.20,26.90,91.74,2.50,353,1007.5,0
427,6/18/2023 19:00,0.00,26.50,92.00,0.59,8,1008,0
428,6/18/2023 20:00,0.00,26.20,88.50,0.29,22,1008.66,0
429,6/18/2023 21:00,0.00,26.30,84.90,1.05,8,1009.6,0
430,6/18/2023 22:00,0.00,26.30,85.58,1.02,347,1009.9,0
431,6/18/2023 23:00,0.00,26.00,87.60,0.85,12,1009.64,0
432,6/19/2023 0:00,0.00,25.70,85.20,0.16,193,1009.6,0
433,6/19/2023 1:00,9.00,25.56,83.20,1.92,14,1008.9,0
434,6/19/2023 2:00,0.80,25.60,82.10,1.05,348,1008.7,0
435,6/19/2023 3:00,0.00,25.10,82.00,0.33,195,1008.4,0
436,6/19/2023 4:00,0.20,25.10,82.14,0.22,116,1008.1,0
437,6/19/2023 5:00,0.00,25.14,82.70,0.50,180,1009,0
438,6/19/2023 6:00,0.00,24.60,83.04,1.58,90,1009.6,2.49
439,6/19/2023 7:00,0.20,24.24,83.00,2.78,180,1010.02,2.44
440,6/19/2023 8:00,22.60,24.00,83.60,2.43,189,1010.7,2.43
441,6/19/2023 9:00,1.20,23.88,83.60,1.78,270,1010.48,1.27
442,6/19/2023 10:00,0.60,24.50,85.40,1.41,194,1010.2,4.13
443,6/19/2023 11:00,0.00,26.90,86.10,1.75,180,1009.58,1.57
444,6/19/2023 12:00,0.00,28.56,93.18,2.54,158,1009.26,1.62
445,6/19/2023 13:00,0.00,30.40,93.00,1.28,180,1008.5,2.2
446,6/19/2023 14:00,0.00,32.40,84.40,0.81,17,1007.56,0.12
447,6/19/2023 15:00,0.00,30.00,79.24,1.10,10,1007.4,2.81
448,6/19/2023 16:00,2.20,25.50,85.76,4.09,9,1008.14,0
449,6/19/2023 17:00,0.60,25.56,92.86,2.47,13,1008.88,0
450,6/19/2023 18:00,0.00,25.00,92.30,0.52,32,1009.18,0
451,6/19/2023 19:00,0.00,24.90,90.20,0.49,175,1010.1,0
452,6/19/2023 20:00,0.00,24.56,87.30,0.39,146,1010.02,0
453,6/19/2023 21:00,0.00,24.30,85.18,1.14,175,1010.4,0
454,6/19/2023 22:00,0.00,24.30,85.50,0.28,205,1010.7,0
455,6/19/2023 23:00,0.00,24.10,84.20,0.46,28,1010.3,0
456,6/20/2023 0:00,0.00,24.04,83.50,1.01,19,1010.1,0
457,6/20/2023 1:00,0.00,23.90,83.40,0.55,30,1009.76,0
458,6/20/2023 2:00,0.00,23.56,83.42,0.72,185,1009.52,0
459,6/20/2023 3:00,0.00,23.30,83.60,0.37,256,1008.8,0
460,6/20/2023 4:00,0.00,23.00,84.10,0.16,189,1008.82,0
461,6/20/2023 5:00,0.00,22.40,84.70,0.42,,,0
462,6/20/2023 6:00,0.00,22.40,84.70,0.67,188,1009.9,2.37
463,6/20/2023 7:00,0.00,23.00,85.80,0.22,327,1010.02,0.05
464,6/20/2023 8:00,0.00,24.94,86.50,0.77,17,1010.46,0.55
465,6/20/2023 9:00,0.00,28.00,86.60,1.35,14,1010.56,1.06
466,6/20/2023 10:00,0.00,30.60,94.92,1.76,,,1.73
467,6/20/2023 11:00,0.60,30.60,94.92,2.17,348,1010.04,1.38
468,6/20/2023 12:00,0.00,30.20,83.50,2.33,351,1009.52,0.37
469,6/20/2023 13:00,0.00,31.06,86.78,1.87,347,1008.74,1.1
470,6/20/2023 14:00,0.00,31.40,81.74,1.43,124,1007.8,0.35
471,6/20/2023 15:00,0.00,31.90,78.52,1.31,350,1007.14,0.09
472,6/20/2023 16:00,0.00,31.50,75.12,1.00,259,1007.02,0
473,6/20/2023 17:00,0.00,31.80,77.80,1.06,292,1007.1,0
474,6/20/2023 18:00,0.00,29.00,77.00,1.45,350,1007.94,0
475,6/20/2023 19:00,0.00,27.50,89.80,1.21,350,1008.6,0
476,6/20/2023 20:00,0.00,26.80,92.60,1.05,349,1009.2,0
477,6/20/2023 21:00,0.00,26.30,92.22,0.99,353,1009.8,0
478,6/20/2023 22:00,0.00,25.70,90.58,0.45,45,1010,0
479,6/20/2023 23:00,0.00,25.30,87.50,0.61,12,1010.22,0
480,6/21/2023 0:00,0.00,25.00,87.30,0.18,19,1010.1,0
481,6/21/2023 1:00,0.00,24.70,85.30,0.17,9,1009.76,0
482,6/21/2023 2:00,0.00,24.80,84.10,0.12,155,1009.68,0
483,6/21/2023 3:00,0.00,24.40,83.90,0.10,4,1009.4,0
484,6/21/2023 4:00,0.00,24.28,84.10,0.24,4,1009.34,0
485,6/21/2023 5:00,0.00,24.16,84.40,0.62,30,1009.72,0
486,6/21/2023 6:00,0.00,24.10,84.70,0.69,7,1009.88,2.54
487,6/21/2023 7:00,0.00,24.70,85.00,1.29,17,1010.2,0.11
488,6/21/2023 8:00,0.00,26.84,84.98,2.63,21,1010.98,2.47
489,6/21/2023 9:00,0.00,29.24,94.92,3.31,17,1011.02,3.11
490,6/21/2023 10:00,0.00,30.74,87.72,2.85,13,1010.2,3.13
491,6/21/2023 11:00,0.00,30.80,81.10,2.57,349,1010.6,5.98
492,6/21/2023 12:00,0.00,33.10,79.08,2.90,17,1009.68,4.9
493,6/21/2023 13:00,0.00,31.60,73.32,3.93,349,1008.56,2.59
494,6/21/2023 14:00,0.00,32.10,81.28,4.07,342,1007.72,0.53
495,6/21/2023 15:00,0.00,32.06,79.38,2.85,348,1007.1,0.07
496,6/21/2023 16:00,0.00,32.30,80.72,3.03,353,1006.9,0
497,6/21/2023 17:00,0.00,30.30,74.80,3.33,351,1007.24,0
498,6/21/2023 18:00,0.00,29.10,83.00,2.53,350,1007.3,0
499,6/21/2023 19:00,0.00,27.70,87.20,1.84,353,1007.84,0
500,6/21/2023 20:00,0.00,26.80,91.00,1.06,348,1008.5,0
501,6/21/2023 21:00,0.00,25.88,92.50,0.71,324,1009.36,0
502,6/21/2023 22:00,0.00,25.20,91.26,0.18,297,1009.44,0
503,6/21/2023 23:00,0.00,24.90,88.80,0.03,297,1009.8,0
504,6/22/2023 0:00,0.00,24.80,86.20,0.00,256,1009.8,0
505,6/22/2023 1:00,0.00,24.70,84.70,0.03,218,1009.5,0
506,6/22/2023 2:00,0.00,24.06,84.40,0.06,176,1009.2,0
507,6/22/2023 3:00,0.00,24.06,84.40,0.09,145,1008.6,0
508,6/22/2023 4:00,0.00,23.90,84.80,0.52,170,1008.7,0
509,6/22/2023 5:00,0.00,23.70,85.00,0.13,26,1009.12,0
510,6/22/2023 6:00,0.00,23.60,85.40,0.09,176,1009.3,2.49
511,6/22/2023 7:00,0.00,24.10,85.40,0.10,176,1009.5,2.63
512,6/22/2023 8:00,0.00,25.50,85.70,0.83,154,1010.2,0.46
513,6/22/2023 9:00,0.00,28.86,93.06,1.16,53,1010.4,0.47
514,6/22/2023 10:00,0.00,29.86,90.88,1.07,254,1010.08,4.88
515,6/22/2023 11:00,0.00,31.70,87.50,1.92,270,1009.36,5.27
516,6/22/2023 12:00,0.00,32.40,82.54,2.10,266,1008.4,0.08
517,6/22/2023 13:00,0.00,32.10,75.88,2.11,268,1007.56,2.8
518,6/22/2023 14:00,0.00,32.96,78.04,2.70,340,1006.8,0.06
519,6/22/2023 15:00,0.00,28.60,73.60,4.76,351,1007.02,0.21
520,6/22/2023 16:00,0.00,28.10,89.50,3.02,348,1006.84,0
521,6/22/2023 17:00,0.00,28.10,89.50,1.27,8,1006.8,0
522,6/22/2023 18:00,0.00,27.60,92.00,1.65,9,1007.22,0
523,6/22/2023 19:00,0.00,26.40,91.10,1.01,,,0
524,6/22/2023 20:00,0.00,26.40,91.10,0.37,347,1008.24,0
525,6/22/2023 21:00,0.00,26.60,86.40,0.03,14,1008.6,0
526,6/22/2023 22:00,0.00,26.50,85.70,0.47,348,1008.76,0
527,6/22/2023 23:00,0.00,26.40,85.40,0.74,8,1008.8,0
528,6/23/2023 0:00,0.00,26.30,86.20,0.35,19,1008.76,0
529,6/23/2023 1:00,0.00,25.90,86.50,0.10,189,1008.42,0
530,6/23/2023 2:00,0.00,26.00,84.10,0.13,189,1008,0
531,6/23/2023 3:00,0.00,25.74,83.20,0.24,36,1007.7,0
532,6/23/2023 4:00,0.00,25.80,83.50,0.16,187,1008,0
533,6/23/2023 5:00,34.40,24.40,83.80,1.73,28,1008.4,0
534,6/23/2023 6:00,0.20,24.30,85.40,1.74,241,1008.7,2.49
535,6/23/2023 7:00,0.20,24.10,87.46,1.26,270,1009.16,2.55
536,6/23/2023 8:00,0.20,24.80,87.90,0.64,156,1009.7,2.56
537,6/23/2023 9:00,0.00,26.56,88.34,0.71,148,1010.18,3.12
538,6/23/2023 10:00,0.00,29.30,94.42,1.27,5,1009.8,5.36
539,6/23/2023 11:00,0.00,31.10,89.40,1.42,16,1009.2,5.82
540,6/23/2023 12:00,0.00,31.60,83.58,2.15,347,1008.3,1.5
541,6/23/2023 13:00,0.00,32.60,80.96,2.01,348,1007.3,0.12
542,6/23/2023 14:00,0.00,30.50,76.50,2.56,351,1006.4,0.39
543,6/23/2023 15:00,0.00,32.60,85.10,2.63,342,1005.8,3.11
544,6/23/2023 16:00,0.00,30.20,77.94,3.48,350,1006.12,0
545,6/23/2023 17:00,0.00,30.70,84.50,2.36,348,1006.2,0
546,6/23/2023 18:00,0.00,28.80,84.10,2.25,352,1006.7,0
547,6/23/2023 19:00,0.00,27.00,88.60,0.87,354,1007.3,0
548,6/23/2023 20:00,0.00,26.10,92.70,0.10,285,1008.1,0
549,6/23/2023 21:00,0.00,25.44,92.16,0.08,330,1008.7,0
550,6/23/2023 22:00,0.00,25.36,89.50,0.19,330,1008.78,0
551,6/23/2023 23:00,0.00,25.12,87.10,0.06,59,1008.78,0
552,6/24/2023 0:00,0.00,25.00,86.00,0.16,58,1008.44,0
553,6/24/2023 1:00,0.00,24.50,85.30,0.15,222,1008.3,0
554,6/24/2023 2:00,0.00,24.30,85.10,0.01,222,1007.66,0
555,6/24/2023 3:00,0.00,24.20,85.30,0.02,319,1007.5,0
556,6/24/2023 4:00,0.00,23.30,85.70,0.05,,,0
557,6/24/2023 5:00,0.00,23.30,85.70,0.07,161,1008.02,0
558,6/24/2023 6:00,0.00,23.40,86.64,0.25,185,1008.52,2.47
559,6/24/2023 7:00,0.00,23.82,87.60,0.06,180,1008.98,0.05
560,6/24/2023 8:00,0.00,25.40,88.40,0.47,9,1009.5,0.8
561,6/24/2023 9:00,0.00,28.40,86.70,1.25,15,1009.36,2.29
562,6/24/2023 10:00,0.00,30.50,94.92,2.49,21,1008.7,0.46
563,6/24/2023 11:00,0.00,30.70,83.00,1.80,358,1008,3.74
564,6/24/2023 12:00,0.00,32.38,81.56,2.53,342,1007.14,3.8
565,6/24/2023 13:00,0.00,33.58,75.82,1.95,348,1006.3,1.88
566,6/24/2023 14:00,0.00,34.66,70.58,1.75,347,1005.34,0.15
567,6/24/2023 15:00,0.00,33.30,68.98,1.77,9,1005,0.05
568,6/24/2023 16:00,0.00,32.40,71.56,2.16,346,1005.06,0
569,6/24/2023 17:00,0.00,30.10,77.00,2.31,351,1005.62,0
570,6/24/2023 18:00,0.00,28.70,84.64,1.24,346,1005.94,0
571,6/24/2023 19:00,0.00,27.20,89.44,0.86,341,1006.64,0
572,6/24/2023 20:00,0.00,27.34,93.20,1.24,349,1007.58,0
573,6/24/2023 21:00,0.00,27.30,92.80,0.36,142,1008,0
574,6/24/2023 22:00,0.00,26.30,92.90,0.45,8,1008.4,0
575,6/24/2023 23:00,0.00,26.30,92.90,0.54,357,1008,0
576,6/25/2023 0:00,0.00,25.50,91.40,0.09,25,1007.64,0
577,6/25/2023 1:00,0.00,25.00,87.60,0.04,180,1007.16,0
578,6/25/2023 2:00,0.00,25.08,85.40,0.72,26,1006.9,0
579,6/25/2023 3:00,0.00,24.20,85.50,0.41,349,1006.5,0
580,6/25/2023 4:00,0.00,24.20,85.50,0.09,349,1006.76,0
581,6/25/2023 5:00,0.00,24.10,85.20,0.00,189,1007.28,0
582,6/25/2023 6:00,0.00,24.38,85.50,0.04,90,1007.6,2.54
583,6/25/2023 7:00,0.00,24.74,85.90,0.47,4,1008.18,0.07
584,6/25/2023 8:00,0.00,26.70,86.30,1.11,21,1008.6,0.75
585,6/25/2023 9:00,0.00,29.22,93.92,2.16,39,1008.32,3.03
586,6/25/2023 10:00,0.00,30.66,88.20,2.56,14,1008.08,0.94
587,6/25/2023 11:00,0.00,30.70,82.20,2.37,18,1007.7,3.58
588,6/25/2023 12:00,0.00,33.00,82.84,2.70,26,1006.8,2.86
589,6/25/2023 13:00,0.00,31.40,73.44,2.16,349,1006.02,2.86
590,6/25/2023 14:00,0.00,33.80,79.40,1.75,348,1005.1,0.4
591,6/25/2023 15:00,0.00,33.62,71.80,2.10,12,1004.7,0.06
592,6/25/2023 16:00,0.00,31.80,69.10,2.45,21,1004.78,0.08
593,6/25/2023 17:00,0.00,28.40,75.18,3.21,12,1005.3,0
594,6/25/2023 18:00,0.00,28.40,75.18,3.97,18,1006.2,0
595,6/25/2023 19:00,0.00,26.60,88.60,2.64,352,1007.04,0
596,6/25/2023 20:00,0.00,26.48,92.30,1.17,348,1007.8,0
597,6/25/2023 21:00,0.00,26.00,92.00,0.43,266,1008.6,0
598,6/25/2023 22:00,0.00,25.94,90.30,0.27,273,1008.8,0
599,6/25/2023 23:00,0.00,25.50,89.80,0.50,256,1008.6,0
600,6/26/2023 0:00,0.00,25.10,86.14,0.08,236,1008.48,0
601,6/26/2023 1:00,0.00,24.80,84.40,0.07,160,1008.3,0
602,6/26/2023 2:00,0.00,24.04,84.10,0.23,160,1008.1,0
603,6/26/2023 3:00,0.00,24.04,84.10,0.38,37,1007.82,0
604,6/26/2023 4:00,0.00,24.00,84.70,0.63,94,1008.24,0
605,6/26/2023 5:00,0.20,24.00,84.70,0.87,141,1008.7,0
606,6/26/2023 6:00,0.00,23.82,85.50,0.99,135,1008.9,2.46
607,6/26/2023 7:00,0.00,23.80,86.64,0.89,45,1009.4,0.07
608,6/26/2023 8:00,0.00,24.90,87.50,0.64,180,1009.9,0.25
609,6/26/2023 9:00,0.00,28.30,87.30,0.78,196,1010.4,3.67
610,6/26/2023 10:00,0.00,29.96,94.80,1.57,39,1009.9,4.67
611,6/26/2023 11:00,0.00,31.10,82.70,2.19,42,1009.04,1.84
612,6/26/2023 12:00,0.00,31.20,77.12,2.80,17,1008,0.7
613,6/26/2023 13:00,0.00,31.90,76.24,2.21,52,1007.12,0.82
614,6/26/2023 14:00,0.00,32.50,70.78,2.09,60,1006.2,0.49
615,6/26/2023 15:00,0.00,33.00,64.38,1.75,23,1005.6,0.07
616,6/26/2023 16:00,0.00,32.40,65.14,1.78,15,1005.58,0
617,6/26/2023 17:00,0.00,32.00,68.10,2.89,12,1006.04,0
618,6/26/2023 18:00,0.00,29.16,68.42,2.63,8,1006.7,0
619,6/26/2023 19:00,0.00,27.00,82.80,1.84,10,1007.7,0
620,6/26/2023 20:00,0.00,26.20,89.42,0.94,343,1008.28,0
621,6/26/2023 21:00,0.00,25.50,91.10,0.63,352,1008.8,0
622,6/26/2023 22:00,0.00,24.60,92.60,0.38,348,1009.14,0
623,6/26/2023 23:00,0.00,24.80,92.40,0.27,228,1009.2,0
624,6/27/2023 0:00,0.00,24.90,92.70,0.54,276,1008.8,0
625,6/27/2023 1:00,0.00,24.50,92.30,1.14,7,1008.32,0
626,6/27/2023 2:00,0.00,24.60,91.80,1.32,8,1008.32,0
627,6/27/2023 3:00,0.00,24.80,91.60,1.44,353,1008.1,0
628,6/27/2023 4:00,0.00,24.60,91.60,1.05,8,1008.1,0
629,6/27/2023 5:00,0.00,24.86,90.82,1.11,3,1008.6,0
630,6/27/2023 6:00,0.00,24.60,90.24,0.19,270,1009,2.59
631,6/27/2023 7:00,0.00,28.10,88.70,1.01,,,0.06
632,6/27/2023 8:00,0.00,28.10,88.70,1.83,350,1009.7,0.15
633,6/27/2023 9:00,0.00,29.40,87.68,3.90,26,1010.02,1.65
634,6/27/2023 10:00,0.00,30.40,82.32,4.92,14,1009.7,0.91
635,6/27/2023 11:00,0.00,30.80,81.48,4.54,45,1009.2,2.71
636,6/27/2023 12:00,0.00,31.40,78.14,4.67,24,1008.6,6.84
637,6/27/2023 13:00,0.00,32.90,75.42,4.77,17,1007.98,2.77
638,6/27/2023 14:00,0.00,33.20,64.90,4.05,350,1007.04,0.16
639,6/27/2023 15:00,0.00,32.80,67.26,4.74,10,1006.38,0.07
640,6/27/2023 16:00,0.00,32.10,66.52,4.64,14,1006.68,0
641,6/27/2023 17:00,0.00,30.90,69.48,4.58,13,1007.2,0
642,6/27/2023 18:00,0.00,28.90,72.72,3.42,10,1007.76,0
643,6/27/2023 19:00,0.00,27.10,80.50,1.68,10,1008.8,0
644,6/27/2023 20:00,0.00,26.80,87.32,2.55,11,1009.66,0
645,6/27/2023 21:00,0.00,25.80,89.20,1.51,8,1010.2,0
646,6/27/2023 22:00,0.00,24.90,89.80,0.48,352,1010.8,0
647,6/27/2023 23:00,0.00,25.30,87.60,0.89,309,1010.74,0
648,6/28/2023 0:00,0.00,24.50,89.50,0.62,0,1010.4,0
649,6/28/2023 1:00,0.00,23.90,86.70,0.16,205,1010.2,0
650,6/28/2023 2:00,0.00,23.50,84.64,0.07,9,1009.72,0
651,6/28/2023 3:00,0.00,23.26,83.90,0.04,180,1009.3,0
652,6/28/2023 4:00,0.00,22.80,84.30,0.06,180,1009.3,0
653,6/28/2023 5:00,0.00,22.80,84.30,0.07,30,1009.64,0
654,6/28/2023 6:00,0.00,22.90,85.70,0.08,205,1010.06,2.4
655,6/28/2023 7:00,0.00,23.40,86.36,0.86,45,1010.64,0.15
656,6/28/2023 8:00,0.00,26.10,85.86,0.85,8,1011.5,0.31
657,6/28/2023 9:00,0.00,28.60,94.48,2.86,34,1011.62,2.11
658,6/28/2023 10:00,0.00,30.40,88.64,2.86,22,1011.08,4.22
659,6/28/2023 11:00,0.00,30.40,88.64,2.85,21,1010.42,2.33
660,6/28/2023 12:00,0.00,31.40,82.96,3.00,14,1009.76,2.7
661,6/28/2023 13:00,0.00,32.84,76.44,3.30,350,1008.82,1.55
662,6/28/2023 14:00,0.00,32.30,71.94,3.15,353,1008,0.23
663,6/28/2023 15:00,0.00,30.70,72.72,3.36,341,1007.76,0.09
664,6/28/2023 16:00,0.00,31.80,79.60,3.01,351,1007.62,0
665,6/28/2023 17:00,0.00,30.30,75.00,2.80,353,1008,0
666,6/28/2023 18:00,0.00,27.70,77.56,0.96,289,1008.74,0
667,6/28/2023 19:00,0.00,26.30,87.80,0.33,262,1009.1,0
668,6/28/2023 20:00,0.00,26.02,91.44,0.46,8,1009.72,0
669,6/28/2023 21:00,0.00,25.60,91.30,0.77,328,1010.46,0
670,6/28/2023 22:00,0.00,25.00,90.44,0.46,,,0
671,6/28/2023 23:00,0.00,25.00,90.44,0.14,193,1011,0
672,6/29/2023 0:00,0.00,24.70,85.80,0.27,339,1010.58,0
673,6/29/2023 1:00,0.00,24.50,85.90,0.77,348,1010.2,0
674,6/29/2023 2:00,0.00,24.26,85.50,0.42,41,1009.54,0
675,6/29/2023 3:00,0.00,24.20,84.10,0.54,19,1009.52,0
676,6/29/2023 4:00,0.00,24.20,83.70,0.33,11,1009.7,0
677,6/29/2023 5:00,0.00,24.20,83.70,0.40,11,1009.8,0
678,6/29/2023 6:00,0.00,23.80,84.30,0.06,56,1010.1,2.5
679,6/29/2023 7:00,0.00,24.60,84.00,0.33,61,1010.4,0.07
680,6/29/2023 8:00,0.00,27.30,84.70,1.82,14,1010.76,0.34
681,6/29/2023 9:00,0.00,29.10,94.48,3.60,17,1011.2,3.13
682,6/29/2023 10:00,0.00,30.00,87.64,3.73,17,1010.8,5.95
683,6/29/2023 11:00,0.00,32.10,83.72,2.82,13,1009.9,5.34
684,6/29/2023 12:00,0.00,31.70,74.58,2.46,21,1009,1.14
685,6/29/2023 13:00,0.00,29.50,75.02,2.77,350,1008.1,0.9
686,6/29/2023 14:00,0.00,31.40,86.00,3.16,356,1007.04,0.52
687,6/29/2023 15:00,0.20,29.10,74.08,3.76,13,1006.72,0.3
688,6/29/2023 16:00,0.00,29.10,88.54,3.29,14,1006.52,0
689,6/29/2023 17:00,0.00,29.10,88.54,2.82,13,1006.42,0
690,6/29/2023 18:00,0.00,27.90,85.90,1.72,9,1007.4,0
691,6/29/2023 19:00,0.00,27.40,90.16,1.07,10,1008.06,0
692,6/29/2023 20:00,0.00,26.60,90.60,0.97,10,1008.9,0
693,6/29/2023 21:00,0.00,26.20,90.70,1.11,7,1009.6,0
694,6/29/2023 22:00,0.00,25.70,90.50,1.23,12,1009.66,0
695,6/29/2023 23:00,0.00,25.20,89.50,0.75,350,1009.42,0
696,6/30/2023 0:00,0.00,24.56,87.28,0.09,200,1009.3,0
697,6/30/2023 1:00,0.00,24.60,84.80,0.43,164,1008.76,0
698,6/30/2023 2:00,0.00,24.40,83.70,0.14,14,1008.54,0
699,6/30/2023 3:00,0.00,24.14,83.80,0.52,85,1008.1,0
700,6/30/2023 4:00,0.00,23.94,84.00,0.54,155,1008.1,0
701,6/30/2023 5:00,0.00,23.70,84.00,0.46,41,1008.2,0
702,6/30/2023 6:00,0.00,23.70,84.20,0.51,3,1008.78,0.66
703,6/30/2023 7:00,0.00,27.20,84.20,0.91,7,1009.4,1.44
704,6/30/2023 8:00,0.00,27.20,84.20,1.31,12,1010.02,0.22
705,6/30/2023 9:00,0.00,29.36,94.92,3.30,59,,3.02
706,6/30/2023 10:00,0.00,31.24,86.10,2.90,16,1009.98,1.98
707,6/30/2023 11:00,0.00,32.20,78.30,2.62,18,1009.6,6.12
708,6/30/2023 12:00,0.00,32.80,75.50,2.15,346,1008.8,3.53
709,6/30/2023 13:00,0.00,33.66,74.38,2.18,288,1007.8,1.82
710,6/30/2023 14:00,0.00,33.66,74.38,2.21,351,1007.1,0.09
711,6/30/2023 15:00,0.00,32.10,67.92,1.98,348,1006.6,2.75
712,6/30/2023 16:00,11.00,26.48,73.20,3.12,348,1007.04,0
713,6/30/2023 17:00,0.80,27.10,91.16,1.51,200,1007.3,0
714,6/30/2023 18:00,0.00,27.12,90.64,0.63,244,1007.72,0
715,6/30/2023 19:00,0.00,26.66,90.80,0.41,82,1008.4,0
716,6/30/2023 20:00,0.00,27.00,91.20,1.06,285,1009.2,0
717,6/30/2023 21:00,0.00,26.30,90.80,0.65,7,1009.8,0
718,6/30/2023 22:00,0.00,26.00,89.80,0.91,7,1010.12,0
719,6/30/2023 23:00,0.00,25.52,89.00,0.42,0,1009.82,0
