datetime,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad
6/17/2023 18:00,0,28.77,75.43,1.91,10,1007.4,0
6/17/2023 19:00,0,26.9,75.1,1.99,18,1008.38,0
6/17/2023 20:00,0,26.9,75.1,2.06,351,1009.2,0
6/17/2023 21:00,0,25.7,92.7,0.31,318,1009.7,0
6/17/2023 22:00,0,25.38,89.8,0.24,350,1009.94,0
6/17/2023 23:00,0,24.8,85.7,0.13,41,1009.88,0
6/18/2023 0:00,0,23.17,83.89,1.39,48,1010,0
6/18/2023 1:00,0,24.2,84.1,0.33,118.8,1009.316,0
6/18/2023 2:00,0,24.2,84.1,0.29,162,1009.02,0
6/18/2023 3:00,0,23.94,82.9,0.19,328,1009.02,0
6/18/2023 4:00,0,23.82,83.1,0.2,15,1008.66,0
6/18/2023 5:00,0,23.84,83.5,0.41,14,1009,0
6/18/2023 6:00,0,25.5,83.55,0.54,9,1009.26,0.7
6/18/2023 7:00,0,26.7,83.8,0.67,22,1009.78,1.41
6/18/2023 8:00,0,26.7,83.8,0.8,41,1010.14,1.3
6/18/2023 9:00,0,29.1,90.48,0.79,110,1010.5,1.55
6/18/2023 10:00,0,29.8,91.5,1.21,17,1010.5,2.62
6/18/2023 11:00,0,30.4,87.04,1.1,22,1009.78,5.46
6/18/2023 12:00,0,34.56,86.88,1.28,164,1008.7,9.24
6/18/2023 13:00,0,34.56,86.88,1.45,352,1007.44,4.76
6/18/2023 14:00,0,33.2,68.96,1.27,13,1006.3,0.26
6/18/2023 15:00,0,32.4,73.5,1.64,17,1005.92,3.21
6/18/2023 16:00,0,32.3,76.16,1.43,14,1006.02,0
6/18/2023 17:00,0.2,28.1,75.82,3.01,262,1006.5,0
6/18/2023 18:00,0.2,26.9,91.74,2.5,353,1007.5,0
6/18/2023 19:00,0,26.5,92,0.59,8,1008,0
6/18/2023 20:00,0,26.2,88.5,0.29,22,1008.66,0
6/18/2023 21:00,0,26.3,84.9,1.05,8,1009.6,0
6/18/2023 22:00,0,26.3,85.58,1.02,347,1009.9,0
6/18/2023 23:00,0,26,87.6,0.85,12,1009.64,0
6/19/2023 0:00,0,25.7,85.2,0.16,193,1009.6,0
6/19/2023 1:00,9,25.56,83.2,1.92,14,1008.9,0
6/19/2023 2:00,0.8,25.6,82.1,1.05,348,1008.7,0
6/19/2023 3:00,0,25.1,82,0.33,195,1008.4,0
6/19/2023 4:00,0.2,25.1,82.14,0.22,116,1008.1,0
6/19/2023 5:00,0,25.14,82.7,0.5,180,1009,0
6/19/2023 6:00,0,24.6,83.04,1.58,90,1009.6,2.49
6/19/2023 7:00,0.2,24.24,83,2.78,180,1010.02,2.44
6/19/2023 8:00,22.6,24,83.6,2.43,189,1010.7,2.43
6/19/2023 9:00,1.2,23.88,83.6,1.78,270,1010.48,1.27
6/19/2023 10:00,0.6,24.5,85.4,1.41,194,1010.2,4.13
6/19/2023 11:00,0,26.9,86.1,1.75,180,1009.58,1.57
6/19/2023 12:00,0,28.56,93.18,2.54,158,1009.26,1.62
6/19/2023 13:00,0,30.4,93,1.28,180,1008.5,2.2
6/19/2023 14:00,0,32.4,84.4,0.81,17,1007.56,0.12
6/19/2023 15:00,0,30,79.24,1.1,10,1007.4,2.81
6/19/2023 16:00,2.2,25.5,85.76,4.09,9,1008.14,0
6/19/2023 17:00,0.6,25.56,92.86,2.47,13,1008.88,0
6/19/2023 18:00,0,25,92.3,0.52,32,1009.18,0
6/19/2023 19:00,0,24.9,90.2,0.49,175,1010.1,0
6/19/2023 20:00,0,24.56,87.3,0.39,146,1010.02,0
6/19/2023 21:00,0,24.3,85.18,1.14,175,1010.4,0
6/19/2023 22:00,0,24.3,85.5,0.28,205,1010.7,0
6/19/2023 23:00,0,24.1,84.2,0.46,28,1010.3,0
6/20/2023 0:00,0,24.04,83.5,1.01,19,1010.1,0
6/20/2023 1:00,0,23.9,83.4,0.55,30,1009.76,0
6/20/2023 2:00,0,23.56,83.42,0.72,185,1009.52,0
6/20/2023 3:00,0,23.3,83.6,0.37,256,1008.8,0
6/20/2023 4:00,0,23,84.1,0.16,189,1008.82,0
6/20/2023 5:00,0,22.4,84.7,0.42,229,1009.412,0
6/20/2023 6:00,0,22.4,84.7,0.67,188,1009.9,2.37
6/20/2023 7:00,0,23,85.8,0.22,327,1010.02,0.05
6/20/2023 8:00,0,24.94,86.5,0.77,17,1010.46,0.55
6/20/2023 9:00,0,28,86.6,1.35,14,1010.56,1.06
6/20/2023 10:00,0,30.6,94.92,1.76,215.2,1009.68,1.73
6/20/2023 11:00,0.6,30.6,94.92,2.17,348,1010.04,1.38
6/20/2023 12:00,0,30.2,83.5,2.33,351,1009.52,0.37
6/20/2023 13:00,0,31.06,86.78,1.87,347,1008.74,1.1
6/20/2023 14:00,0,31.4,81.74,1.43,124,1007.8,0.35
6/20/2023 15:00,0,31.9,78.52,1.31,350,1007.14,0.09
6/20/2023 16:00,0,31.5,75.12,1,259,1007.02,0
6/20/2023 17:00,0,31.8,77.8,1.06,292,1007.1,0
6/20/2023 18:00,0,29,77,1.45,350,1007.94,0
6/20/2023 19:00,0,27.5,89.8,1.21,350,1008.6,0
6/20/2023 20:00,0,26.8,92.6,1.05,349,1009.2,0
6/20/2023 21:00,0,26.3,92.22,0.99,353,1009.8,0
6/20/2023 22:00,0,25.7,90.58,0.45,45,1010,0
6/20/2023 23:00,0,25.3,87.5,0.61,12,1010.22,0
6/21/2023 0:00,0,25,87.3,0.18,19,1010.1,0
6/21/2023 1:00,0,24.7,85.3,0.17,9,1009.76,0
6/21/2023 2:00,0,24.8,84.1,0.12,155,1009.68,0
6/21/2023 3:00,0,24.4,83.9,0.1,4,1009.4,0
6/21/2023 4:00,0,24.28,84.1,0.24,4,1009.34,0
6/21/2023 5:00,0,24.16,84.4,0.62,30,1009.72,0
6/21/2023 6:00,0,24.1,84.7,0.69,7,1009.88,2.54
6/21/2023 7:00,0,24.7,85,1.29,17,1010.2,0.11
6/21/2023 8:00,0,26.84,84.98,2.63,21,1010.98,2.47
6/21/2023 9:00,0,29.24,94.92,3.31,17,1011.02,3.11
6/21/2023 10:00,0,30.74,87.72,2.85,13,1010.2,3.13
6/21/2023 11:00,0,30.8,81.1,2.57,349,1010.6,5.98
6/21/2023 12:00,0,33.1,79.08,2.9,17,1009.68,4.9
6/21/2023 13:00,0,31.6,73.32,3.93,349,1008.56,2.59
6/21/2023 14:00,0,32.1,81.28,4.07,342,1007.72,0.53
6/21/2023 15:00,0,32.06,79.38,2.85,348,1007.1,0.07
6/21/2023 16:00,0,32.3,80.72,3.03,353,1006.9,0
6/21/2023 17:00,0,30.3,74.8,3.33,351,1007.24,0
6/21/2023 18:00,0,29.1,83,2.53,350,1007.3,0
6/21/2023 19:00,0,27.7,87.2,1.84,353,1007.84,0
6/21/2023 20:00,0,26.8,91,1.06,348,1008.5,0
6/21/2023 21:00,0,25.88,92.5,0.71,324,1009.36,0
6/21/2023 22:00,0,25.2,91.26,0.18,297,1009.44,0
6/21/2023 23:00,0,24.9,88.8,0.03,297,1009.8,0
6/22/2023 0:00,0,24.8,86.2,0,256,1009.8,0
6/22/2023 1:00,0,24.7,84.7,0.03,218,1009.5,0
6/22/2023 2:00,0,24.06,84.4,0.06,176,1009.2,0
6/22/2023 3:00,0,24.06,84.4,0.09,145,1008.6,0
6/22/2023 4:00,0,23.9,84.8,0.52,170,1008.7,0
6/22/2023 5:00,0,23.7,85,0.13,26,1009.12,0
6/22/2023 6:00,0,23.6,85.4,0.09,176,1009.3,2.49
6/22/2023 7:00,0,24.1,85.4,0.1,176,1009.5,2.63
6/22/2023 8:00,0,25.5,85.7,0.83,154,1010.2,0.46
6/22/2023 9:00,0,28.86,93.06,1.16,53,1010.4,0.47
6/22/2023 10:00,0,29.86,90.88,1.07,254,1010.08,4.88
6/22/2023 11:00,0,31.7,87.5,1.92,270,1009.36,5.27
6/22/2023 12:00,0,32.4,82.54,2.1,266,1008.4,0.08
6/22/2023 13:00,0,32.1,75.88,2.11,268,1007.56,2.8
6/22/2023 14:00,0,32.96,78.04,2.7,340,1006.8,0.06
6/22/2023 15:00,0,28.6,73.6,4.76,351,1007.02,0.21
6/22/2023 16:00,0,28.1,89.5,3.02,348,1006.84,0
6/22/2023 17:00,0,28.1,89.5,1.27,8,1006.8,0
6/22/2023 18:00,0,27.6,92,1.65,9,1007.22,0
6/22/2023 19:00,0,26.4,91.1,1.01,145.2,1007.54,0
6/22/2023 20:00,0,26.4,91.1,0.37,347,1008.24,0
6/22/2023 21:00,0,26.6,86.4,0.03,14,1008.6,0
6/22/2023 22:00,0,26.5,85.7,0.47,348,1008.76,0
6/22/2023 23:00,0,26.4,85.4,0.74,8,1008.8,0
6/23/2023 0:00,0,26.3,86.2,0.35,19,1008.76,0
6/23/2023 1:00,0,25.9,86.5,0.1,189,1008.42,0
6/23/2023 2:00,0,26,84.1,0.13,189,1008,0
6/23/2023 3:00,0,25.74,83.2,0.24,36,1007.7,0
6/23/2023 4:00,0,25.8,83.5,0.16,187,1008,0
6/23/2023 5:00,34.4,24.4,83.8,1.73,28,1008.4,0
6/23/2023 6:00,0.2,24.3,85.4,1.74,241,1008.7,2.49
6/23/2023 7:00,0.2,24.1,87.46,1.26,270,1009.16,2.55
6/23/2023 8:00,0.2,24.8,87.9,0.64,156,1009.7,2.56
6/23/2023 9:00,0,26.56,88.34,0.71,148,1010.18,3.12
6/23/2023 10:00,0,29.3,94.42,1.27,5,1009.8,5.36
6/23/2023 11:00,0,31.1,89.4,1.42,16,1009.2,5.82
6/23/2023 12:00,0,31.6,83.58,2.15,347,1008.3,1.5
6/23/2023 13:00,0,32.6,80.96,2.01,348,1007.3,0.12
6/23/2023 14:00,0,30.5,76.5,2.56,351,1006.4,0.39
6/23/2023 15:00,0,32.6,85.1,2.63,342,1005.8,3.11
6/23/2023 16:00,0,30.2,77.94,3.48,350,1006.12,0
6/23/2023 17:00,0,30.7,84.5,2.36,348,1006.2,0
6/23/2023 18:00,0,28.8,84.1,2.25,352,1006.7,0
6/23/2023 19:00,0,27,88.6,0.87,354,1007.3,0
6/23/2023 20:00,0,26.1,92.7,0.1,285,1008.1,0
6/23/2023 21:00,0,25.44,92.16,0.08,330,1008.7,0
6/23/2023 22:00,0,25.36,89.5,0.19,330,1008.78,0
6/23/2023 23:00,0,25.12,87.1,0.06,59,1008.78,0
6/24/2023 0:00,0,25,86,0.16,58,1008.44,0
6/24/2023 1:00,0,24.5,85.3,0.15,222,1008.3,0
6/24/2023 2:00,0,24.3,85.1,0.01,222,1007.66,0
6/24/2023 3:00,0,24.2,85.3,0.02,319,1007.5,0
6/24/2023 4:00,0,23.3,85.7,0.05,221.8,1008,0
6/24/2023 5:00,0,23.3,85.7,0.07,161,1008.02,0
6/24/2023 6:00,0,23.4,86.64,0.25,185,1008.52,2.47
6/24/2023 7:00,0,23.82,87.6,0.06,180,1008.98,0.05
6/24/2023 8:00,0,25.4,88.4,0.47,9,1009.5,0.8
6/24/2023 9:00,0,28.4,86.7,1.25,15,1009.36,2.29
6/24/2023 10:00,0,30.5,94.92,2.49,21,1008.7,0.46
6/24/2023 11:00,0,30.7,83,1.8,358,1008,3.74
6/24/2023 12:00,0,32.38,81.56,2.53,342,1007.14,3.8
6/24/2023 13:00,0,33.58,75.82,1.95,348,1006.3,1.88
6/24/2023 14:00,0,34.66,70.58,1.75,347,1005.34,0.15
6/24/2023 15:00,0,33.3,68.98,1.77,9,1005,0.05
6/24/2023 16:00,0,32.4,71.56,2.16,346,1005.06,0
6/24/2023 17:00,0,30.1,77,2.31,351,1005.62,0
6/24/2023 18:00,0,28.7,84.64,1.24,346,1005.94,0
6/24/2023 19:00,0,27.2,89.44,0.86,341,1006.64,0
6/24/2023 20:00,0,27.34,93.2,1.24,349,1007.58,0
6/24/2023 21:00,0,27.3,92.8,0.36,142,1008,0
6/24/2023 22:00,0,26.3,92.9,0.45,8,1008.4,0
6/24/2023 23:00,0,26.3,92.9,0.54,357,1008,0
6/25/2023 0:00,0,25.5,91.4,0.09,25,1007.64,0
6/25/2023 1:00,0,25,87.6,0.04,180,1007.16,0
6/25/2023 2:00,0,25.08,85.4,0.72,26,1006.9,0
6/25/2023 3:00,0,24.2,85.5,0.41,349,1006.5,0
6/25/2023 4:00,0,24.2,85.5,0.09,349,1006.76,0
6/25/2023 5:00,0,24.1,85.2,0,189,1007.28,0
6/25/2023 6:00,0,24.38,85.5,0.04,90,1007.6,2.54
6/25/2023 7:00,0,24.74,85.9,0.47,4,1008.18,0.07
6/25/2023 8:00,0,26.7,86.3,1.11,21,1008.6,0.75
6/25/2023 9:00,0,29.22,93.92,2.16,39,1008.32,3.03
6/25/2023 10:00,0,30.66,88.2,2.56,14,1008.08,0.94
6/25/2023 11:00,0,30.7,82.2,2.37,18,1007.7,3.58
6/25/2023 12:00,0,33,82.84,2.7,26,1006.8,2.86
6/25/2023 13:00,0,31.4,73.44,2.16,349,1006.02,2.86
6/25/2023 14:00,0,33.8,79.4,1.75,348,1005.1,0.4
6/25/2023 15:00,0,33.62,71.8,2.1,12,1004.7,0.06
6/25/2023 16:00,0,31.8,69.1,2.45,21,1004.78,0.08
6/25/2023 17:00,0,28.4,75.18,3.21,12,1005.3,0
6/25/2023 18:00,0,28.4,75.18,3.97,18,1006.2,0
6/25/2023 19:00,0,26.6,88.6,2.64,352,1007.04,0
6/25/2023 20:00,0,26.48,92.3,1.17,348,1007.8,0
6/25/2023 21:00,0,26,92,0.43,266,1008.6,0
6/25/2023 22:00,0,25.94,90.3,0.27,273,1008.8,0
6/25/2023 23:00,0,25.5,89.8,0.5,256,1008.6,0
6/26/2023 0:00,0,25.1,86.14,0.08,236,1008.48,0
6/26/2023 1:00,0,24.8,84.4,0.07,160,1008.3,0
6/26/2023 2:00,0,24.04,84.1,0.23,160,1008.1,0
6/26/2023 3:00,0,24.04,84.1,0.38,37,1007.82,0
6/26/2023 4:00,0,24,84.7,0.63,94,1008.24,0
6/26/2023 5:00,0.2,24,84.7,0.87,141,1008.7,0
6/26/2023 6:00,0,23.82,85.5,0.99,135,1008.9,2.46
6/26/2023 7:00,0,23.8,86.64,0.89,45,1009.4,0.07
6/26/2023 8:00,0,24.9,87.5,0.64,180,1009.9,0.25
6/26/2023 9:00,0,28.3,87.3,0.78,196,1010.4,3.67
6/26/2023 10:00,0,29.96,94.8,1.57,39,1009.9,4.67
6/26/2023 11:00,0,31.1,82.7,2.19,42,1009.04,1.84
6/26/2023 12:00,0,31.2,77.12,2.8,17,1008,0.7
6/26/2023 13:00,0,31.9,76.24,2.21,52,1007.12,0.82
6/26/2023 14:00,0,32.5,70.78,2.09,60,1006.2,0.49
6/26/2023 15:00,0,33,64.38,1.75,23,1005.6,0.07
6/26/2023 16:00,0,32.4,65.14,1.78,15,1005.58,0
6/26/2023 17:00,0,32,68.1,2.89,12,1006.04,0
6/26/2023 18:00,0,29.16,68.42,2.63,8,1006.7,0
6/26/2023 19:00,0,27,82.8,1.84,10,1007.7,0
6/26/2023 20:00,0,26.2,89.42,0.94,343,1008.28,0
6/26/2023 21:00,0,25.5,91.1,0.63,352,1008.8,0
6/26/2023 22:00,0,24.6,92.6,0.38,348,1009.14,0
6/26/2023 23:00,0,24.8,92.4,0.27,228,1009.2,0
6/27/2023 0:00,0,24.9,92.7,0.54,276,1008.8,0
6/27/2023 1:00,0,24.5,92.3,1.14,7,1008.32,0
6/27/2023 2:00,0,24.6,91.8,1.32,8,1008.32,0
6/27/2023 3:00,0,24.8,91.6,1.44,353,1008.1,0
6/27/2023 4:00,0,24.6,91.6,1.05,8,1008.1,0
6/27/2023 5:00,0,24.86,90.82,1.11,3,1008.6,0
6/27/2023 6:00,0,24.6,90.24,0.19,270,1009,2.59
6/27/2023 7:00,0,28.1,88.7,1.01,131.4,1009.084,0.06
6/27/2023 8:00,0,28.1,88.7,1.83,350,1009.7,0.15
6/27/2023 9:00,0,29.4,87.68,3.9,26,1010.02,1.65
6/27/2023 10:00,0,30.4,82.32,4.92,14,1009.7,0.91
6/27/2023 11:00,0,30.8,81.48,4.54,45,1009.2,2.71
6/27/2023 12:00,0,31.4,78.14,4.67,24,1008.6,6.84
6/27/2023 13:00,0,32.9,75.42,4.77,17,1007.98,2.77
6/27/2023 14:00,0,33.2,64.9,4.05,350,1007.04,0.16
6/27/2023 15:00,0,32.8,67.26,4.74,10,1006.38,0.07
6/27/2023 16:00,0,32.1,66.52,4.64,14,1006.68,0
6/27/2023 17:00,0,30.9,69.48,4.58,13,1007.2,0
6/27/2023 18:00,0,28.9,72.72,3.42,10,1007.76,0
6/27/2023 19:00,0,27.1,80.5,1.68,10,1008.8,0
6/27/2023 20:00,0,26.8,87.32,2.55,11,1009.66,0
6/27/2023 21:00,0,25.8,89.2,1.51,8,1010.2,0
6/27/2023 22:00,0,24.9,89.8,0.48,352,1010.8,0
6/27/2023 23:00,0,25.3,87.6,0.89,309,1010.74,0
6/28/2023 0:00,0,24.5,89.5,0.62,0,1010.4,0
6/28/2023 1:00,0,23.9,86.7,0.16,205,1010.2,0
6/28/2023 2:00,0,23.5,84.64,0.07,9,1009.72,0
6/28/2023 3:00,0,23.26,83.9,0.04,180,1009.3,0
6/28/2023 4:00,0,22.8,84.3,0.06,180,1009.3,0
6/28/2023 5:00,0,22.8,84.3,0.07,30,1009.64,0
6/28/2023 6:00,0,22.9,85.7,0.08,205,1010.06,2.4
6/28/2023 7:00,0,23.4,86.36,0.86,45,1010.64,0.15
6/28/2023 8:00,0,26.1,85.86,0.85,8,1011.5,0.31
6/28/2023 9:00,0,28.6,94.48,2.86,34,1011.62,2.11
6/28/2023 10:00,0,30.4,88.64,2.86,22,1011.08,4.22
6/28/2023 11:00,0,30.4,88.64,2.85,21,1010.42,2.33
6/28/2023 12:00,0,31.4,82.96,3,14,1009.76,2.7
6/28/2023 13:00,0,32.84,76.44,3.3,350,1008.82,1.55
6/28/2023 14:00,0,32.3,71.94,3.15,353,1008,0.23
6/28/2023 15:00,0,30.7,72.72,3.36,341,1007.76,0.09
6/28/2023 16:00,0,31.8,79.6,3.01,351,1007.62,0
6/28/2023 17:00,0,30.3,75,2.8,353,1008,0
6/28/2023 18:00,0,27.7,77.56,0.96,289,1008.74,0
6/28/2023 19:00,0,26.3,87.8,0.33,262,1009.1,0
6/28/2023 20:00,0,26.02,91.44,0.46,8,1009.72,0
6/28/2023 21:00,0,25.6,91.3,0.77,328,1010.46,0
6/28/2023 22:00,0,25,90.44,0.46,226,1010.172,0
6/28/2023 23:00,0,25,90.44,0.14,193,1011,0
6/29/2023 0:00,0,24.7,85.8,0.27,339,1010.58,0
6/29/2023 1:00,0,24.5,85.9,0.77,348,1010.2,0
6/29/2023 2:00,0,24.26,85.5,0.42,41,1009.54,0
6/29/2023 3:00,0,24.2,84.1,0.54,19,1009.52,0
6/29/2023 4:00,0,24.2,83.7,0.33,11,1009.7,0
6/29/2023 5:00,0,24.2,83.7,0.4,11,1009.8,0
6/29/2023 6:00,0,23.8,84.3,0.06,56,1010.1,2.5
6/29/2023 7:00,0,24.6,84,0.33,61,1010.4,0.07
6/29/2023 8:00,0,27.3,84.7,1.82,14,1010.76,0.34
6/29/2023 9:00,0,29.1,94.48,3.6,17,1011.2,3.13
6/29/2023 10:00,0,30,87.64,3.73,17,1010.8,5.95
6/29/2023 11:00,0,32.1,83.72,2.82,13,1009.9,5.34
6/29/2023 12:00,0,31.7,74.58,2.46,21,1009,1.14
6/29/2023 13:00,0,29.5,75.02,2.77,350,1008.1,0.9
6/29/2023 14:00,0,31.4,86,3.16,356,1007.04,0.52
6/29/2023 15:00,0.2,29.1,74.08,3.76,13,1006.72,0.3
6/29/2023 16:00,0,29.1,88.54,3.29,14,1006.52,0
6/29/2023 17:00,0,29.1,88.54,2.82,13,1006.42,0
6/29/2023 18:00,0,27.9,85.9,1.72,9,1007.4,0
6/29/2023 19:00,0,27.4,90.16,1.07,10,1008.06,0
6/29/2023 20:00,0,26.6,90.6,0.97,10,1008.9,0
6/29/2023 21:00,0,26.2,90.7,1.11,7,1009.6,0
6/29/2023 22:00,0,25.7,90.5,1.23,12,1009.66,0
6/29/2023 23:00,0,25.2,89.5,0.75,350,1009.42,0
6/30/2023 0:00,0,24.56,87.28,0.09,200,1009.3,0
6/30/2023 1:00,0,24.6,84.8,0.43,164,1008.76,0
6/30/2023 2:00,0,24.4,83.7,0.14,14,1008.54,0
6/30/2023 3:00,0,24.14,83.8,0.52,85,1008.1,0
6/30/2023 4:00,0,23.94,84,0.54,155,1008.1,0
6/30/2023 5:00,0,23.7,84,0.46,41,1008.2,0
6/30/2023 6:00,0,23.7,84.2,0.51,3,1008.78,0.66
6/30/2023 7:00,0,27.2,84.2,0.91,7,1009.4,1.44
6/30/2023 8:00,0,27.2,84.2,1.31,12,1010.02,0.22
6/30/2023 9:00,0,29.36,94.92,3.3,59,1009.784,3.02
6/30/2023 10:00,0,31.24,86.1,2.9,16,1009.98,1.98
6/30/2023 11:00,0,32.2,78.3,2.62,18,1009.6,6.12
6/30/2023 12:00,0,32.8,75.5,2.15,346,1008.8,3.53
6/30/2023 13:00,0,33.66,74.38,2.18,288,1007.8,1.82
6/30/2023 14:00,0,33.66,74.38,2.21,351,1007.1,0.09
6/30/2023 15:00,0,32.1,67.92,1.98,348,1006.6,2.75
6/30/2023 16:00,11,26.48,73.2,3.12,348,1007.04,0
6/30/2023 17:00,0.8,27.1,91.16,1.51,200,1007.3,0
6/30/2023 18:00,0,27.12,90.64,0.63,244,1007.72,0
6/30/2023 19:00,0,26.66,90.8,0.41,82,1008.4,0
6/30/2023 20:00,0,27,91.2,1.06,285,1009.2,0
6/30/2023 21:00,0,26.3,90.8,0.65,7,1009.8,0
6/30/2023 22:00,0,26,89.8,0.91,7,1010.12,0
6/30/2023 23:00,0,25.52,89,0.42,0,1009.82,0
7/1/2023 0:00,0,25.1,86.8,0.44,3,1009.4,0
7/1/2023 1:00,0,25.1,85.2,0.63,3,1009,0
7/1/2023 2:00,0,24.8,84.8,0.81,19,1008.34,0
7/1/2023 3:00,0,24.3,83.5,0.21,348,1008.1,0
7/1/2023 4:00,0,24.2,82.8,0.84,348,1008.2,0
7/1/2023 5:00,0,24,82.7,0.42,21,1008.58,0
7/1/2023 6:00,0,23.8,83.1,0.14,102,1009.2,2.51
7/1/2023 7:00,0,24.6,84,0.67,90,1009.94,0.07
7/1/2023 8:00,0,27.6,83.54,1.19,60,1010.9,0.2
7/1/2023 9:00,0,29.7,94.92,1.61,45,1011.02,2.93
7/1/2023 10:00,0,31.42,85.46,1.9,8,1010.8,4.85
7/1/2023 11:00,0,31.62,77.32,2.09,15,1010.18,1.08
7/1/2023 12:00,0,32.1,75.66,2.2,9,1009.68,1.7
7/1/2023 13:00,0,32.8,73,2.31,350,1008.76,0.98
7/1/2023 14:00,0,34.9,72.56,1.84,115.2,1008.7,0.32
7/1/2023 15:00,0,34.9,72.56,1.36,183,1006.9,3.04
7/1/2023 16:00,0,30.9,60.26,1.95,345,1006.88,0
7/1/2023 17:00,0,26.6,80.4,4.43,19,1007.98,0
7/1/2023 18:00,0,27.2,90.8,1.91,353,1008.6,0
7/1/2023 19:00,0,25.6,90.7,1.2,321,1009.48,0
7/1/2023 20:00,0,25.6,90.7,0.48,264,1010.02,0
7/1/2023 21:00,0,25.9,90.2,0.76,318,1010.98,0
7/1/2023 22:00,0,25.88,90.2,0.77,285.6,1010.544,0
7/1/2023 23:00,0,25.88,90.2,0.77,345,1011.3,0
7/2/2023 0:00,0,25.2,88.1,1.13,180,1010.94,0
7/2/2023 1:00,0,24.7,86.94,0.81,180,1010.7,0
7/2/2023 2:00,0,24.18,85.2,1.95,180,1010.26,0
7/2/2023 3:00,0,23.8,84.7,0.51,102,1010.2,0
7/2/2023 4:00,0,23.8,83.5,0.35,189,1009.92,0
7/2/2023 5:00,0,23.4,83.04,0.18,14,1009.94,0
7/2/2023 6:00,0,23.4,83.04,0.01,56,1010.46,2.48
7/2/2023 7:00,0,24.2,83.7,0.07,234,1010.7,0.09
7/2/2023 8:00,0,26.26,86,1.15,234,1011.12,0.65
7/2/2023 9:00,0,28.6,90.16,3.16,13,1011.42,2.92
7/2/2023 10:00,0,29.7,88.08,3.56,18,1011.24,4.69
7/2/2023 11:00,0,30.2,83.22,2.99,16,1011.2,1.56
7/2/2023 12:00,0,30.38,78.42,2.71,24,1010.5,3.35
7/2/2023 13:00,0,31,77.82,2.53,10,1009.4,1.1
7/2/2023 14:00,0,31,73.4,2.45,15,1009.1,1.71
7/2/2023 15:00,0,32,71.42,3.2,13,1008.8,0.09
7/2/2023 16:00,0,30.5,67.48,3.15,351,1008.4,0
7/2/2023 17:00,0,29.8,72.18,2.67,351,1009.04,0
7/2/2023 18:00,0,28,78.34,1.14,336,1009.6,0
7/2/2023 19:00,0,27.06,87.1,0.16,348,1010.22,0
7/2/2023 20:00,0,26.5,90.84,0.15,334,1010.8,0
7/2/2023 21:00,0,26.1,91.3,0.02,4,1011.1,0
7/2/2023 22:00,0,25.4,90.3,0.01,4,1011.06,0
7/2/2023 23:00,0,25.1,86.9,0.17,4,1011,0
7/3/2023 0:00,0,24.7,85.7,0.12,142,1010.74,0
7/3/2023 1:00,0,24.58,85.88,0.29,142,1009.78,0
7/3/2023 2:00,0,24.3,85.1,0.71,32,1008.92,0
7/3/2023 3:00,0,24.2,87.9,1.3,0,1008.7,0
7/3/2023 4:00,0,24.3,89.72,1.03,100.8,1009.252,0
7/3/2023 5:00,0,24.3,89.72,0.76,348,1008.78,0
7/3/2023 6:00,0,24.3,88.68,1.12,7,1009.2,2.65
7/3/2023 7:00,0,24.8,88.6,1.93,7,1009.8,0.1
7/3/2023 8:00,0,27.9,89.8,1.44,350,1010.5,0.24
7/3/2023 9:00,0,28.9,90.3,3.29,27,1010.9,1.14
7/3/2023 10:00,0,29,88.06,3.61,16,1010.8,5.87
7/3/2023 11:00,0,31.3,87.5,3.31,54,1010.18,1.67
7/3/2023 12:00,0,31.6,81.1,3.59,14,1009.3,1.14
7/3/2023 13:00,0,30.4,76.3,2.93,180,1007.876,0.09
7/3/2023 14:00,0,30.4,76.3,2.26,14,1007.82,0.15
7/3/2023 15:00,0,30.3,80.22,2.21,270,1007.12,0.09
7/3/2023 16:00,0,29.14,80.84,2.62,251,1006.8,0
7/3/2023 17:00,0,29.9,86.02,3.01,254,1007.48,0
7/3/2023 18:00,0,27.1,84.42,3.23,351,1008.34,0
7/3/2023 19:00,0,25.9,88.9,2.04,345,1009.3,0
7/3/2023 20:00,0,25.4,89.1,2.59,352,1009.7,0
7/3/2023 21:00,2.8,25.1,87.1,3.9,14,1010.06,0
7/3/2023 22:00,0,25.1,84.54,1.19,14,1010.3,0
7/3/2023 23:00,0,25,84.6,0.37,0,1010.1,0
7/4/2023 0:00,0,24.86,82.7,0.79,328,1010.1,0
7/4/2023 1:00,0,24.56,84,1.92,18,1009.56,0
7/4/2023 2:00,0,23.9,88.9,0.68,65,1009.3,0
7/4/2023 3:00,0,23.7,85.5,0.15,12,1008.62,0
7/4/2023 4:00,0,23.44,83.5,0.27,68,1008.48,0
7/4/2023 5:00,0,23.3,82.8,1.12,26,1008.68,0
7/4/2023 6:00,0,23.2,84.2,0.89,12,1008.92,0.5
7/4/2023 7:00,0,23.7,85,0.65,74,1009.2,0.14
7/4/2023 8:00,0,26.6,86.7,1.13,75,1009.7,0.72
7/4/2023 9:00,0,28.7,92.34,2.55,70,1009.8,4.62
7/4/2023 10:00,0,31.1,85.98,2.2,41,1009.42,4.12
7/4/2023 11:00,0,31.3,78.76,2.2,350,1008.64,7.36
7/4/2023 12:00,0,32.3,79.06,2,346,1008.16,1.4
7/4/2023 13:00,0,31.7,75.14,2.02,341,1007.3,3.29
